name,team,position,situation,games_played,icetime,I_F_points,I_F_goals
Jordan Gross,ARI,D,5on5,7,5367,3,0
Jordan Gross,ARI,D,4on5,7,5,0,0
Jordan Gross,ARI,D,5on4,7,18,0,0
Nate Prosser,PHI,D,other,6,0,0,0
Nate Prosser,PHI,D,all,6,4699,2,1
Nate Prosser,PHI,D,5on5,6,4319,2,1
Nate Prosser,PHI,D,4on5,6,320,0,0
Nate Prosser,PHI,D,5on4,6,60,0,0
Nikita Zadorov,CHI,D,other,55,1152,0,0
Nikita Zadorov,CHI,D,all,55,63575,8,1
Nikita Zadorov,CHI,D,5on5,55,56500,7,1
Nikita Zadorov,CHI,D,4on5,55,5555,0,0
Nikita Zadorov,CHI,D,5on4,55,368,0,0
Mark Friedman,PIT,D,other,9,61,1,1
Mark Friedman,PIT,D,all,9,5940,3,2
Mark Friedman,PIT,D,5on5,9,5878,2,1
Mark Friedman,PIT,D,4on5,9,0,0,0
Mark Friedman,PIT,D,5on4,9,1,0,0
Ivan Chekhovich,S.J,L,other,4,0,0,0
Ivan Chekhovich,S.J,L,all,4,2517,1,0
Ivan Chekhovich,S.J,L,5on5,4,2466,1,0
Ivan Chekhovich,S.J,L,4on5,4,0,0,0
Ivan Chekhovich,S.J,L,5on4,4,51,0,0
Mark Giordano,CGY,D,other,56,4564,3,0
Mark Giordano,CGY,D,all,56,77091,26,9
Mark Giordano,CGY,D,5on5,56,55567,15,5
Mark Giordano,CGY,D,4on5,56,9532,0,0
Mark Giordano,CGY,D,5on4,56,7428,8,4
Kurtis Gabriel,S.J,R,other,11,33,0,0
Kurtis Gabriel,S.J,R,all,11,5060,0,0
Kurtis Gabriel,S.J,R,5on5,11,5015,0,0
Kurtis Gabriel,S.J,R,4on5,11,3,0,0
Kurtis Gabriel,S.J,R,5on4,11,9,0,0
Simon Benoit,ANA,D,other,6,476,0,0
Simon Benoit,ANA,D,all,6,6191,0,0
Simon Benoit,ANA,D,5on5,6,5117,0,0
Simon Benoit,ANA,D,4on5,6,590,0,0
Simon Benoit,ANA,D,5on4,6,8,0,0
Derick Brassard,ARI,C,other,53,1886,1,0
Derick Brassard,ARI,C,all,53,47031,19,8
Derick Brassard,ARI,C,5on5,53,37579,12,4
Derick Brassard,ARI,C,4on5,53,173,0,0
Derick Brassard,ARI,C,5on4,53,7393,6,4
Dean Kukan,CBJ,D,other,35,511,0,0
Dean Kukan,CBJ,D,all,35,29797,5,1
Dean Kukan,CBJ,D,5on5,35,29211,5,1
Dean Kukan,CBJ,D,4on5,35,75,0,0
Dean Kukan,CBJ,D,5on4,35,0,0,0
Dryden Hunt,ARI,L,other,26,163,0,0
Dryden Hunt,ARI,L,all,26,18641,8,3
Dryden Hunt,ARI,L,5on5,26,18252,8,3
Dryden Hunt,ARI,L,4on5,26,0,0,0
Dryden Hunt,ARI,L,5on4,26,226,0,0
Mike Hoffman,STL,C,other,52,2546,10,7
Mike Hoffman,STL,C,all,52,47000,36,17
Mike Hoffman,STL,C,5on5,52,38593,11,5
Mike Hoffman,STL,C,4on5,52,33,0,0
Mike Hoffman,STL,C,5on4,52,5828,15,5
Michael Stone,CGY,D,other,21,863,0,0
Michael Stone,CGY,D,all,21,20260,4,2
Michael Stone,CGY,D,5on5,21,17103,4,2
Michael Stone,CGY,D,4on5,21,1856,0,0
Michael Stone,CGY,D,5on4,21,438,0,0
Sebastian Aho,NYI,D,other,3,59,0,0
Sebastian Aho,NYI,D,all,3,2403,2,1
Sebastian Aho,NYI,D,5on5,3,2330,2,1
Sebastian Aho,NYI,D,4on5,3,0,0,0
Sebastian Aho,NYI,D,5on4,3,14,0,0
Ryan McDonagh,T.B,D,other,50,3378,2,0
Ryan McDonagh,T.B,D,all,50,65807,12,4
Ryan McDonagh,T.B,D,5on5,50,53468,10,4
Ryan McDonagh,T.B,D,4on5,50,8072,0,0
Ryan McDonagh,T.B,D,5on4,50,889,0,0
Auston Matthews,TOR,C,other,52,4558,9,4
Auston Matthews,TOR,C,all,52,67248,66,41
Auston Matthews,TOR,C,5on5,52,53020,44,28
Auston Matthews,TOR,C,4on5,52,495,0,0
Auston Matthews,TOR,C,5on4,52,9175,11,8
Brandon Davidson,BUF,D,other,6,0,0,0
Brandon Davidson,BUF,D,all,6,5521,0,0
Brandon Davidson,BUF,D,5on5,6,5084,0,0
Brandon Davidson,BUF,D,4on5,6,436,0,0
Brandon Davidson,BUF,D,5on4,6,1,0,0
Erik Gustafsson,MTL,D,other,29,777,1,0
Erik Gustafsson,MTL,D,all,29,29105,12,1
Erik Gustafsson,MTL,D,5on5,29,24365,6,1
Erik Gustafsson,MTL,D,4on5,29,24,0,0
Erik Gustafsson,MTL,D,5on4,29,3939,5,0
Matthew Phillips,CGY,C,other,1,247,0,0
Matthew Phillips,CGY,C,all,1,859,0,0
Matthew Phillips,CGY,C,5on5,1,499,0,0
Matthew Phillips,CGY,C,4on5,1,0,0,0
Matthew Phillips,CGY,C,5on4,1,113,0,0
Pavel Zacha,N.J,C,other,50,2317,6,2
Pavel Zacha,N.J,C,all,50,51409,35,17
Pavel Zacha,N.J,C,5on5,50,37362,17,9
Pavel Zacha,N.J,C,4on5,50,3971,0,0
Pavel Zacha,N.J,C,5on4,50,7759,10,5
Noel Acciari,FLA,C,other,41,1741,1,0
Noel Acciari,FLA,C,all,41,37906,11,4
Noel Acciari,FLA,C,5on5,41,29076,7,3
Noel Acciari,FLA,C,4on5,41,6163,1,0
Noel Acciari,FLA,C,5on4,41,926,2,1
Christian Fischer,ARI,R,other,52,781,1,1
Christian Fischer,ARI,R,all,52,39778,11,3
Christian Fischer,ARI,R,5on5,52,32303,9,2
Christian Fischer,ARI,R,4on5,52,5583,0,0
Christian Fischer,ARI,R,5on4,52,1111,1,0
Matt Nieto,S.J,L,other,28,509,1,1
Matt Nieto,S.J,L,all,28,23510,7,5
Matt Nieto,S.J,L,5on5,28,18188,6,4
Matt Nieto,S.J,L,4on5,28,4619,0,0
Matt Nieto,S.J,L,5on4,28,194,0,0
MacKenzie Entwistle,CHI,R,other,5,24,0,0
MacKenzie Entwistle,CHI,R,all,5,2945,2,1
MacKenzie Entwistle,CHI,R,5on5,5,2921,2,1
MacKenzie Entwistle,CHI,R,4on5,5,0,0,0
MacKenzie Entwistle,CHI,R,5on4,5,0,0,0
Ryan Suter,MIN,D,other,56,2567,3,1
Ryan Suter,MIN,D,all,56,74495,19,4
Ryan Suter,MIN,D,5on5,56,57761,10,2
Ryan Suter,MIN,D,4on5,56,6434,0,0
Ryan Suter,MIN,D,5on4,56,7733,6,1
Michael Amadio,OTT,C,other,25,313,0,0
Michael Amadio,OTT,C,all,25,18823,3,0
Michael Amadio,OTT,C,5on5,25,16372,2,0
Michael Amadio,OTT,C,4on5,25,108,0,0
Michael Amadio,OTT,C,5on4,25,2030,1,0
Drake Batherson,OTT,R,other,56,1654,3,1
Drake Batherson,OTT,R,all,56,55345,34,17
Drake Batherson,OTT,R,5on5,56,43348,17,11
Drake Batherson,OTT,R,4on5,56,20,0,0
Drake Batherson,OTT,R,5on4,56,10323,13,5
Nick Schmaltz,ARI,C,other,52,2318,3,1
Nick Schmaltz,ARI,C,all,52,53216,32,10
Nick Schmaltz,ARI,C,5on5,52,42599,22,6
Nick Schmaltz,ARI,C,4on5,52,125,0,0
Nick Schmaltz,ARI,C,5on4,52,8174,7,3
Ryan Carpenter,CHI,C,other,40,501,0,0
Ryan Carpenter,CHI,C,all,40,30452,5,4
Ryan Carpenter,CHI,C,5on5,40,22609,3,2
Ryan Carpenter,CHI,C,4on5,40,4995,1,1
Ryan Carpenter,CHI,C,5on4,40,2347,1,1
Joakim Nygard,EDM,L,other,9,100,0,0
Joakim Nygard,EDM,L,all,9,4940,0,0
Joakim Nygard,EDM,L,5on5,9,4774,0,0
Joakim Nygard,EDM,L,4on5,9,0,0,0
Joakim Nygard,EDM,L,5on4,9,66,0,0
Filip Hronek,DET,D,other,56,4214,9,2
Filip Hronek,DET,D,all,56,78537,26,2
Filip Hronek,DET,D,5on5,56,59698,7,0
Filip Hronek,DET,D,4on5,56,6471,0,0
Filip Hronek,DET,D,5on4,56,8154,10,0
Chandler Stephenson,VGK,C,other,51,2232,2,0
Chandler Stephenson,VGK,C,all,51,55376,35,14
Chandler Stephenson,VGK,C,5on5,51,43111,26,11
Chandler Stephenson,VGK,C,4on5,51,3994,2,1
Chandler Stephenson,VGK,C,5on4,51,6039,5,2
Sean Monahan,CGY,C,other,50,2707,4,1
Sean Monahan,CGY,C,all,50,53066,29,10
Sean Monahan,CGY,C,5on5,50,39867,17,5
Sean Monahan,CGY,C,4on5,50,1422,0,0
Sean Monahan,CGY,C,5on4,50,9070,8,4
Gavin Bayreuther,CBJ,D,other,9,20,0,0
Gavin Bayreuther,CBJ,D,all,9,8309,1,1
Gavin Bayreuther,CBJ,D,5on5,9,8114,1,1
Gavin Bayreuther,CBJ,D,4on5,9,175,0,0
Gavin Bayreuther,CBJ,D,5on4,9,0,0,0
Brett Ritchie,CGY,R,other,32,593,0,0
Brett Ritchie,CGY,R,all,32,21836,8,4
Brett Ritchie,CGY,R,5on5,32,20942,8,4
Brett Ritchie,CGY,R,4on5,32,5,0,0
Brett Ritchie,CGY,R,5on4,32,296,0,0
Valtteri Filppula,DET,C,other,38,1289,3,0
Valtteri Filppula,DET,C,all,38,35571,15,6
Valtteri Filppula,DET,C,5on5,38,30268,12,6
Valtteri Filppula,DET,C,4on5,38,1129,0,0
Valtteri Filppula,DET,C,5on4,38,2885,0,0
Jakub Voracek,PHI,R,other,53,2475,6,0
Jakub Voracek,PHI,R,all,53,53796,43,9
Jakub Voracek,PHI,R,5on5,53,43502,28,8
Jakub Voracek,PHI,R,4on5,53,62,0,0
Jakub Voracek,PHI,R,5on4,53,7757,8,0
Nicholas Merkley,N.J,R,other,27,333,1,0
Nicholas Merkley,N.J,R,all,27,18641,10,2
Nicholas Merkley,N.J,R,5on5,27,17281,9,2
Nicholas Merkley,N.J,R,4on5,27,0,0,0
Nicholas Merkley,N.J,R,5on4,27,1027,0,0
Maksim Sushko,PHI,R,other,2,1,0,0
Maksim Sushko,PHI,R,all,2,1168,0,0
Maksim Sushko,PHI,R,5on5,2,1165,0,0
Maksim Sushko,PHI,R,4on5,2,0,0,0
Maksim Sushko,PHI,R,5on4,2,2,0,0
Morgan Barron,NYR,C,other,5,0,0,0
Morgan Barron,NYR,C,all,5,4107,1,1
Morgan Barron,NYR,C,5on5,5,3584,1,1
Morgan Barron,NYR,C,4on5,5,479,0,0
Morgan Barron,NYR,C,5on4,5,44,0,0
Ben Harpur,NSH,D,other,34,686,0,0
Ben Harpur,NSH,D,all,34,33501,7,0
Ben Harpur,NSH,D,5on5,34,29880,6,0
Ben Harpur,NSH,D,4on5,34,2892,1,0
Ben Harpur,NSH,D,5on4,34,43,0,0
Jake Bean,CAR,D,other,42,932,0,0
Jake Bean,CAR,D,all,42,36635,12,1
Jake Bean,CAR,D,5on5,42,32858,7,0
Jake Bean,CAR,D,4on5,42,681,0,0
Jake Bean,CAR,D,5on4,42,2164,5,1
Patrick Marleau,S.J,C,other,56,780,1,0
Patrick Marleau,S.J,C,all,56,44637,9,4
Patrick Marleau,S.J,C,5on5,56,37991,5,2
Patrick Marleau,S.J,C,4on5,56,2267,0,0
Patrick Marleau,S.J,C,5on4,56,3599,3,2
Dominik Simon,CGY,C,other,11,84,0,0
Dominik Simon,CGY,C,all,11,6339,0,0
Dominik Simon,CGY,C,5on5,11,6135,0,0
Dominik Simon,CGY,C,4on5,11,0,0,0
Dominik Simon,CGY,C,5on4,11,120,0,0
James Neal,EDM,L,other,29,378,0,0
James Neal,EDM,L,all,29,21061,10,5
James Neal,EDM,L,5on5,29,17752,7,4
James Neal,EDM,L,4on5,29,0,0,0
James Neal,EDM,L,5on4,29,2931,3,1
Matt Kiersted,FLA,D,other,7,201,0,0
Matt Kiersted,FLA,D,all,7,6372,0,0
Matt Kiersted,FLA,D,5on5,7,5763,0,0
Matt Kiersted,FLA,D,4on5,7,181,0,0
Matt Kiersted,FLA,D,5on4,7,227,0,0
Cody Ceci,PIT,D,other,53,1073,0,0
Cody Ceci,PIT,D,all,53,58888,17,4
Cody Ceci,PIT,D,5on5,53,50007,17,4
Cody Ceci,PIT,D,4on5,53,7705,0,0
Cody Ceci,PIT,D,5on4,53,103,0,0
Noah Hanifin,CGY,D,other,47,2235,1,0
Noah Hanifin,CGY,D,all,47,56427,15,4
Noah Hanifin,CGY,D,5on5,47,50791,11,4
Noah Hanifin,CGY,D,4on5,47,1300,0,0
Noah Hanifin,CGY,D,5on4,47,2101,3,0
Scott Harrington,CBJ,D,other,12,82,0,0
Scott Harrington,CBJ,D,all,12,11767,3,1
Scott Harrington,CBJ,D,5on5,12,10701,2,1
Scott Harrington,CBJ,D,4on5,12,984,1,0
Scott Harrington,CBJ,D,5on4,12,0,0,0
Lucas Carlsson,CHI,D,other,12,97,0,0
Lucas Carlsson,CHI,D,all,12,9404,1,0
Lucas Carlsson,CHI,D,5on5,12,8672,1,0
Lucas Carlsson,CHI,D,4on5,12,631,0,0
Lucas Carlsson,CHI,D,5on4,12,4,0,0
Jonah Gadjovich,VAN,L,other,1,0,0,0
Jonah Gadjovich,VAN,L,all,1,295,0,0
Jonah Gadjovich,VAN,L,5on5,1,295,0,0
Jonah Gadjovich,VAN,L,4on5,1,0,0,0
Jonah Gadjovich,VAN,L,5on4,1,0,0,0
Slater Koekkoek,EDM,D,other,18,209,0,0
Slater Koekkoek,EDM,D,all,18,14217,1,1
Slater Koekkoek,EDM,D,5on5,18,12000,1,1
Slater Koekkoek,EDM,D,4on5,18,2006,0,0
Slater Koekkoek,EDM,D,5on4,18,2,0,0
Mathieu Olivier,NSH,R,other,30,191,0,0
Mathieu Olivier,NSH,R,all,30,19584,5,3
Mathieu Olivier,NSH,R,5on5,30,18557,4,2
Mathieu Olivier,NSH,R,4on5,30,699,0,0
Mathieu Olivier,NSH,R,5on4,30,137,1,1
Tobias Rieder,BUF,L,other,44,270,0,0
Tobias Rieder,BUF,L,all,44,32338,7,5
Tobias Rieder,BUF,L,5on5,44,27690,7,5
Tobias Rieder,BUF,L,4on5,44,4315,0,0
Tobias Rieder,BUF,L,5on4,44,63,0,0
Mikko Koivu,CBJ,C,other,7,161,0,0
Mikko Koivu,CBJ,C,all,7,5234,2,1
Mikko Koivu,CBJ,C,5on5,7,4692,2,1
Mikko Koivu,CBJ,C,4on5,7,367,0,0
Mikko Koivu,CBJ,C,5on4,7,14,0,0
Kyle Okposo,BUF,R,other,35,492,2,0
Kyle Okposo,BUF,R,all,35,29151,13,2
Kyle Okposo,BUF,R,5on5,35,25161,9,1
Kyle Okposo,BUF,R,4on5,35,2272,2,1
Kyle Okposo,BUF,R,5on4,35,1226,0,0
Mikhail Sergachev,T.B,D,other,56,3846,2,1
Mikhail Sergachev,T.B,D,all,56,73699,29,4
Mikhail Sergachev,T.B,D,5on5,56,57835,18,3
Mikhail Sergachev,T.B,D,4on5,56,5688,0,0
Mikhail Sergachev,T.B,D,5on4,56,6330,8,0
Cal Clutterbuck,NYI,R,other,50,1210,0,0
Cal Clutterbuck,NYI,R,all,50,40320,11,4
Cal Clutterbuck,NYI,R,5on5,50,33689,10,3
Cal Clutterbuck,NYI,R,4on5,50,5161,1,1
Cal Clutterbuck,NYI,R,5on4,50,260,0,0
Eeli Tolvanen,NSH,R,other,40,801,0,0
Eeli Tolvanen,NSH,R,all,40,35635,22,11
Eeli Tolvanen,NSH,R,5on5,40,29351,9,4
Eeli Tolvanen,NSH,R,4on5,40,12,0,0
Eeli Tolvanen,NSH,R,5on4,40,5471,12,6
Shayne Gostisbehere,PHI,D,other,41,1905,1,1
Shayne Gostisbehere,PHI,D,all,41,49032,20,9
Shayne Gostisbehere,PHI,D,5on5,41,40654,9,3
Shayne Gostisbehere,PHI,D,4on5,41,279,0,0
Shayne Gostisbehere,PHI,D,5on4,41,6194,9,5
Matt Bartkowski,MIN,D,other,1,0,0,0
Matt Bartkowski,MIN,D,all,1,782,0,0
Matt Bartkowski,MIN,D,5on5,1,682,0,0
Matt Bartkowski,MIN,D,4on5,1,99,0,0
Matt Bartkowski,MIN,D,5on4,1,1,0,0
Devin Shore,EDM,C,other,38,303,2,2
Devin Shore,EDM,C,all,38,24902,9,5
Devin Shore,EDM,C,5on5,38,21879,6,2
Devin Shore,EDM,C,4on5,38,2668,1,1
Devin Shore,EDM,C,5on4,38,52,0,0
Zach Parise,MIN,L,other,45,1100,2,0
Zach Parise,MIN,L,all,45,37702,19,7
Zach Parise,MIN,L,5on5,45,31132,15,7
Zach Parise,MIN,L,4on5,45,1416,0,0
Zach Parise,MIN,L,5on4,45,4054,2,0
Jack Studnicka,BOS,C,other,20,88,0,0
Jack Studnicka,BOS,C,all,20,15259,3,1
Jack Studnicka,BOS,C,5on5,20,13259,3,1
Jack Studnicka,BOS,C,4on5,20,1362,0,0
Jack Studnicka,BOS,C,5on4,20,550,0,0
Tomas Tatar,MTL,L,other,50,1377,2,1
Tomas Tatar,MTL,L,all,50,44998,30,10
Tomas Tatar,MTL,L,5on5,50,37808,21,7
Tomas Tatar,MTL,L,4on5,50,61,0,0
Tomas Tatar,MTL,L,5on4,50,5752,7,2
Kevin Bahl,N.J,D,other,7,15,0,0
Kevin Bahl,N.J,D,all,7,7105,2,0
Kevin Bahl,N.J,D,5on5,7,6672,2,0
Kevin Bahl,N.J,D,4on5,7,403,0,0
Kevin Bahl,N.J,D,5on4,7,15,0,0
Calen Addison,MIN,D,other,3,100,0,0
Calen Addison,MIN,D,all,3,3333,0,0
Calen Addison,MIN,D,5on5,3,2739,0,0
Calen Addison,MIN,D,4on5,3,0,0,0
Calen Addison,MIN,D,5on4,3,494,0,0
Jack Roslovic,CBJ,C,other,48,1439,2,0
Jack Roslovic,CBJ,C,all,48,48679,34,12
Jack Roslovic,CBJ,C,5on5,48,42065,21,8
Jack Roslovic,CBJ,C,4on5,48,103,0,0
Jack Roslovic,CBJ,C,5on4,48,5072,10,4
Jason Demers,ARI,D,other,41,986,0,0
Jason Demers,ARI,D,all,41,42409,4,0
Jason Demers,ARI,D,5on5,41,37390,4,0
Jason Demers,ARI,D,4on5,41,3741,0,0
Jason Demers,ARI,D,5on4,41,292,0,0
Jacob Bernard-Docker,OTT,D,other,5,57,0,0
Jacob Bernard-Docker,OTT,D,all,5,4098,0,0
Jacob Bernard-Docker,OTT,D,5on5,5,3929,0,0
Jacob Bernard-Docker,OTT,D,4on5,5,112,0,0
Jacob Bernard-Docker,OTT,D,5on4,5,0,0,0
Clayton Keller,ARI,R,other,56,2079,5,1
Clayton Keller,ARI,R,all,56,55847,35,14
Clayton Keller,ARI,R,5on5,56,44899,21,10
Clayton Keller,ARI,R,4on5,56,93,0,0
Clayton Keller,ARI,R,5on4,56,8776,9,3
Gustav Lindstrom,DET,D,other,13,311,1,0
Gustav Lindstrom,DET,D,all,13,12572,3,0
Gustav Lindstrom,DET,D,5on5,13,11046,2,0
Gustav Lindstrom,DET,D,4on5,13,1201,0,0
Gustav Lindstrom,DET,D,5on4,13,14,0,0
Kyle Rau,MIN,C,other,14,85,0,0
Kyle Rau,MIN,C,all,14,8029,2,0
Kyle Rau,MIN,C,5on5,14,7153,2,0
Kyle Rau,MIN,C,4on5,14,753,0,0
Kyle Rau,MIN,C,5on4,14,38,0,0
Givani Smith,DET,R,other,16,112,0,0
Givani Smith,DET,R,all,16,10202,4,1
Givani Smith,DET,R,5on5,16,9393,4,1
Givani Smith,DET,R,4on5,16,23,0,0
Givani Smith,DET,R,5on4,16,674,0,0
Dylan Larkin,DET,C,other,44,2812,4,2
Dylan Larkin,DET,C,all,44,53892,23,9
Dylan Larkin,DET,C,5on5,44,43239,14,6
Dylan Larkin,DET,C,4on5,44,814,0,0
Dylan Larkin,DET,C,5on4,44,7027,5,1
Derek Forbort,WPG,D,other,56,2091,0,0
Derek Forbort,WPG,D,all,56,69669,12,2
Derek Forbort,WPG,D,5on5,56,58689,12,2
Derek Forbort,WPG,D,4on5,56,8600,0,0
Derek Forbort,WPG,D,5on4,56,289,0,0
Juuso Valimaki,CGY,D,other,49,1351,0,0
Juuso Valimaki,CGY,D,all,49,45376,11,2
Juuso Valimaki,CGY,D,5on5,49,39830,10,2
Juuso Valimaki,CGY,D,4on5,49,3518,0,0
Juuso Valimaki,CGY,D,5on4,49,677,0,0
Riley Nash,CBJ,C,other,37,427,1,0
Riley Nash,CBJ,C,all,37,27964,7,2
Riley Nash,CBJ,C,5on5,37,25004,6,2
Riley Nash,CBJ,C,4on5,37,2313,0,0
Riley Nash,CBJ,C,5on4,37,220,0,0
Tyson Jost,COL,C,other,54,701,2,0
Tyson Jost,COL,C,all,54,45723,17,7
Tyson Jost,COL,C,5on5,54,37636,15,7
Tyson Jost,COL,C,4on5,54,6397,0,0
Tyson Jost,COL,C,5on4,54,989,0,0
Clark Bishop,OTT,C,other,13,18,0,0
Clark Bishop,OTT,C,all,13,7388,3,0
Clark Bishop,OTT,C,5on5,13,7091,3,0
Clark Bishop,OTT,C,4on5,13,263,0,0
Clark Bishop,OTT,C,5on4,13,16,0,0
Mackenzie MacEachern,STL,L,other,21,80,0,0
Mackenzie MacEachern,STL,L,all,21,12224,2,1
Mackenzie MacEachern,STL,L,5on5,21,10992,1,0
Mackenzie MacEachern,STL,L,4on5,21,1147,1,1
Mackenzie MacEachern,STL,L,5on4,21,5,0,0
Travis Konecny,PHI,R,other,50,1384,1,0
Travis Konecny,PHI,R,all,50,47688,33,10
Travis Konecny,PHI,R,5on5,50,39848,21,7
Travis Konecny,PHI,R,4on5,50,24,0,0
Travis Konecny,PHI,R,5on4,50,6432,10,3
Julien Gauthier,NYR,R,other,30,113,0,0
Julien Gauthier,NYR,R,all,30,17357,8,2
Julien Gauthier,NYR,R,5on5,30,16860,8,2
Julien Gauthier,NYR,R,4on5,30,3,0,0
Julien Gauthier,NYR,R,5on4,30,381,0,0
Alex Formenton,OTT,L,other,20,440,0,0
Alex Formenton,OTT,L,all,20,14393,6,4
Alex Formenton,OTT,L,5on5,20,11739,5,3
Alex Formenton,OTT,L,4on5,20,2205,1,1
Alex Formenton,OTT,L,5on4,20,9,0,0
Jordan Martinook,CAR,L,other,44,897,1,1
Jordan Martinook,CAR,L,all,44,33678,13,4
Jordan Martinook,CAR,L,5on5,44,29418,11,3
Jordan Martinook,CAR,L,4on5,44,3176,1,0
Jordan Martinook,CAR,L,5on4,44,187,0,0
Lucas Wallmark,FLA,C,other,20,180,1,0
Lucas Wallmark,FLA,C,all,20,13682,3,0
Lucas Wallmark,FLA,C,5on5,20,12043,0,0
Lucas Wallmark,FLA,C,4on5,20,1161,0,0
Lucas Wallmark,FLA,C,5on4,20,298,2,0
Brady Tkachuk,OTT,L,other,56,2560,6,2
Brady Tkachuk,OTT,L,all,56,61192,36,17
Brady Tkachuk,OTT,L,5on5,56,48048,20,10
Brady Tkachuk,OTT,L,4on5,56,51,0,0
Brady Tkachuk,OTT,L,5on4,56,10533,10,5
Danton Heinen,ANA,L,other,43,840,1,0
Danton Heinen,ANA,L,all,43,38092,14,7
Danton Heinen,ANA,L,5on5,43,31872,12,6
Danton Heinen,ANA,L,4on5,43,3188,0,0
Danton Heinen,ANA,L,5on4,43,2192,1,1
Nic Petan,TOR,C,other,7,41,0,0
Nic Petan,TOR,C,all,7,4316,1,0
Nic Petan,TOR,C,5on5,7,3966,1,0
Nic Petan,TOR,C,4on5,7,0,0,0
Nic Petan,TOR,C,5on4,7,309,0,0
Evan Rodrigues,PIT,C,other,35,588,0,0
Evan Rodrigues,PIT,C,all,35,29620,14,7
Evan Rodrigues,PIT,C,5on5,35,25695,12,5
Evan Rodrigues,PIT,C,4on5,35,1173,0,0
Evan Rodrigues,PIT,C,5on4,35,2164,2,2
Warren Foegele,CAR,L,other,53,1287,2,1
Warren Foegele,CAR,L,all,53,44975,20,10
Warren Foegele,CAR,L,5on5,53,40330,18,9
Warren Foegele,CAR,L,4on5,53,3105,0,0
Warren Foegele,CAR,L,5on4,53,253,0,0
Andy Greene,NYI,D,other,55,1215,0,0
Andy Greene,NYI,D,all,55,58022,5,1
Andy Greene,NYI,D,5on5,55,50931,5,1
Andy Greene,NYI,D,4on5,55,5429,0,0
Andy Greene,NYI,D,5on4,55,447,0,0
Justin Faulk,STL,D,other,56,3346,4,0
Justin Faulk,STL,D,all,56,81512,25,7
Justin Faulk,STL,D,5on5,56,66861,14,5
Justin Faulk,STL,D,4on5,56,8448,1,0
Justin Faulk,STL,D,5on4,56,2857,5,1
Anthony Cirelli,T.B,C,other,50,3893,3,3
Anthony Cirelli,T.B,C,all,50,53430,22,9
Anthony Cirelli,T.B,C,5on5,50,38778,13,3
Anthony Cirelli,T.B,C,4on5,50,5825,2,2
Anthony Cirelli,T.B,C,5on4,50,4934,4,1
Rasmus Kupari,L.A,C,other,7,43,0,0
Rasmus Kupari,L.A,C,all,7,4818,1,1
Rasmus Kupari,L.A,C,5on5,7,4426,1,1
Rasmus Kupari,L.A,C,4on5,7,10,0,0
Rasmus Kupari,L.A,C,5on4,7,339,0,0
Mathieu Joseph,T.B,R,other,56,479,1,0
Mathieu Joseph,T.B,R,all,56,36903,19,12
Mathieu Joseph,T.B,R,5on5,56,34475,16,11
Mathieu Joseph,T.B,R,4on5,56,1758,0,0
Mathieu Joseph,T.B,R,5on4,56,191,1,0
Jeff Skinner,BUF,L,other,53,986,0,0
Jeff Skinner,BUF,L,all,53,46012,14,7
Jeff Skinner,BUF,L,5on5,53,41171,13,6
Jeff Skinner,BUF,L,4on5,53,57,0,0
Jeff Skinner,BUF,L,5on4,53,3798,1,1
Luke Johnson,MIN,C,other,14,142,0,0
Luke Johnson,MIN,C,all,14,8487,1,1
Luke Johnson,MIN,C,5on5,14,8307,1,1
Luke Johnson,MIN,C,4on5,14,0,0,0
Luke Johnson,MIN,C,5on4,14,38,0,0
Tyler Motte,VAN,C,other,24,547,1,0
Tyler Motte,VAN,C,all,24,23097,9,6
Tyler Motte,VAN,C,5on5,24,18035,8,6
Tyler Motte,VAN,C,4on5,24,4189,0,0
Tyler Motte,VAN,C,5on4,24,326,0,0
TJ Brodie,TOR,D,other,56,2185,0,0
TJ Brodie,TOR,D,all,56,72433,14,1
TJ Brodie,TOR,D,5on5,56,62415,11,1
TJ Brodie,TOR,D,4on5,56,5576,0,0
TJ Brodie,TOR,D,5on4,56,2257,2,0
Mike Matheson,PIT,D,other,44,1105,3,0
Mike Matheson,PIT,D,all,44,49206,16,5
Mike Matheson,PIT,D,5on5,44,45450,12,5
Mike Matheson,PIT,D,4on5,44,204,0,0
Mike Matheson,PIT,D,5on4,44,2447,1,0
Travis Dermott,TOR,D,other,51,560,2,1
Travis Dermott,TOR,D,all,51,40465,6,2
Travis Dermott,TOR,D,5on5,51,38542,4,1
Travis Dermott,TOR,D,4on5,51,1321,0,0
Travis Dermott,TOR,D,5on4,51,42,0,0
Anton Blidh,BOS,L,other,10,1,0,0
Anton Blidh,BOS,L,all,10,6483,1,1
Anton Blidh,BOS,L,5on5,10,5721,1,1
Anton Blidh,BOS,L,4on5,10,761,0,0
Anton Blidh,BOS,L,5on4,10,0,0,0
Alex Pietrangelo,VGK,D,other,41,3049,4,1
Alex Pietrangelo,VGK,D,all,41,60091,23,7
Alex Pietrangelo,VGK,D,5on5,41,45898,15,6
Alex Pietrangelo,VGK,D,4on5,41,5155,1,0
Alex Pietrangelo,VGK,D,5on4,41,5989,3,0
Steven Stamkos,T.B,C,other,38,2309,4,1
Steven Stamkos,T.B,C,all,38,41587,34,17
Steven Stamkos,T.B,C,5on5,38,30144,15,6
Steven Stamkos,T.B,C,4on5,38,1427,1,0
Steven Stamkos,T.B,C,5on4,38,7707,14,10
