playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8474149,2011,Evgeny Dadonov,FLA,L,5on4,15,276,14,1.85,0.9,0.88,0.83,0.87,0.75,0.85,83,0.78,0.21,0.05,0.1,0.02,0.35,0.27,0.21,0.21,0.21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.21,0,0,0,1,1,1,0,0.01,0,0,0.22,0.22,0.22,14,2,0,1,11,1,2,3,8,0,0,4214,0,0,0,0,2.39,0.44,0.44,0.44,0.44,3,0,2,5,0,0,0,1,0,2,0.02,0,0.42,0,0,0,5,3,3,0.04,0,0,0.47,0.47,0.47,0.75,0.05,0.05,0.05,0.05,1,0,0,1,0,0,0,1,0,0,0.05,0,0,0,0,0,1,1,1,0.01,0,0,0.06,0.06,0.06,7.28,1,117,17,0,0,0,0,0,0
8474220,2011,Jerome Samson,CAR,R,other,16,134,2,3.52,0.03,0.6,0.33,0.45,0.33,0.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,1109,0,0,0,0,0.78,0.03,0.03,0.03,0.03,1,0,1,2,0,0,0,1,0,0,0.03,0,0,0,0,0,2,1,1,0.01,0,0,0.04,0.04,0.04,1.33,0.92,0.92,0.92,0.92,0,2,2,4,0,0,0,0,0,2,0,0,0.92,0,0,0,4,2,2,0.02,0,0,0.94,0.94,0.94,1.59,1.07,18,22,0,0,0,0,0,0
8474220,2011,Jerome Samson,CAR,R,all,16,11786,289,5.83,0.49,0.48,0.54,0.46,0.53,0.45,134,32.57,2.24,2.04,8.06,1.05,17.32,12.3,2.16,2.25,2.16,2,1,31,12,12,55,5,2,5,1,13,0,11,12,29,41,4,8,0,10,6,0,33,9,1,0.88,0.99,0.37,1,0,1,56.69,43,43.95,0,0.44,0.53,0.6,2.08,2.09,2.07,289,42,25,46,176,56,41,39,153,0,0,46688,8,8,4,5,117.72,8.93,8.65,8.96,8.69,121,39,60,220,9,14,2,121,34,5,3.43,4.09,1.4,3,4,2,223.87,160,161.92,1.73,2.17,1.9,8.75,8.83,8.69,101.94,9.43,9.11,9.35,9.04,103,37,46,186,8,10,2,107,23,10,3.14,3.11,3.17,5,0,3,184.25,140,138.98,1.35,2.19,2.19,8.58,8.5,8.45,39.27,42.04,713,840,0,0,0,0,0,0
8474220,2011,Jerome Samson,CAR,R,5on5,16,10445,261,5.83,0.45,0.47,0.51,0.47,0.49,0.45,135,28.72,1.78,1.7,6.93,0.83,15.59,11.17,1.75,1.78,1.76,2,0,28,10,12,50,3,1,4,0,11,0,11,11,27,37,4,8,0,10,6,0,29,9,0,0.79,0.99,0,1,0,0,51.69,38,38.94,0,0.35,0.51,0.16,1.96,1.98,1.97,261,27,24,44,166,52,39,36,134,0,0,37281,8,8,4,5,96.16,6.99,6.85,7.02,6.89,98,33,51,182,5,9,0,100,27,4,2.77,3.18,1.03,2,2,1,185.87,131,132.92,1.28,1.44,1.17,7.09,7.17,7.1,97.81,8.45,8.14,8.37,8.06,101,33,43,177,8,10,2,103,23,8,3.09,3.11,2.25,5,0,3,175.25,134,132.98,1.3,2.19,2.19,7.56,7.48,7.42,25.07,27.75,571,648,0.07,0.2,9,8,5,7
8474220,2011,Jerome Samson,CAR,R,4on5,16,21,2,1.6,0,0.25,0,0.25,0,0.28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.88,5,15,0,0,0,0,0,0
8474220,2011,Jerome Samson,CAR,R,5on4,16,1186,24,5.73,0.97,0.97,0.88,0.86,0.88,0.88,43,3.85,0.47,0.33,1.13,0.22,1.73,1.13,0.4,0.47,0.4,0,1,3,2,0,5,2,1,1,1,2,0,0,1,2,4,0,0,0,0,0,0,4,0,1,0.09,0,0.37,0,0,1,5,5,5,0,0.09,0.02,0.44,0.11,0.11,0.11,24,14,1,2,7,3,2,3,16,0,0,1710,0,0,0,0,20.79,1.91,1.76,1.91,1.76,22,6,8,36,4,5,2,20,7,1,0.63,0.91,0.37,1,2,1,36,28,28,0.44,0.73,0.73,1.62,1.62,1.56,2.8,0.06,0.06,0.06,0.06,2,2,1,5,0,0,0,4,0,0,0.06,0,0,0,0,0,5,4,4,0.02,0,0,0.08,0.08,0.08,4.33,0.11,38,6,0,0,0,0,0,0
8471338,2011,Torrey Mitchell,S.J,C,other,76,1001,29,8.35,0.49,0.36,0.45,0.53,0.39,0.51,179,4.1,1.21,0.2,0.56,0.11,2.06,1.84,1.21,1.21,1.21,0,0,4,2,2,8,1,1,0,0,0,0,3,2,3,5,1,2,1,0,0,0,4,0,2,0.18,0,1.03,0,0,1,8,6,6,0,0.05,0,0,1.27,1.27,1.27,29,2,8,4,15,6,3,4,16,1,1,4543,2,2,1,3,6.17,1.35,1.35,1.35,1.35,6,3,8,17,1,0,0,7,0,2,0.32,0,1.03,0,0,1,17,9,9,0.1,0,0,1.45,1.45,1.45,10.04,1.4,1.34,1.4,1.34,10,4,7,21,0,1,0,9,3,2,0.34,0.41,0.66,0,0,0,21,14,14,0.2,0.26,0.26,1.34,1.34,1.28,6.33,11.18,124,112,0.02,0,1,0,1,0
8471338,2011,Torrey Mitchell,S.J,C,all,76,56706,1454,21.89,0.48,0.56,0.48,0.55,0.49,0.56,651,96.44,8.77,5.99,23.27,3.08,51.03,38.86,8.39,8.88,8.48,5,5,100,31,44,175,19,9,4,4,24,2,36,56,91,122,12,29,36,94,33,27,98,23,10,2.77,2.69,3.32,2,2,5,177.12,131,132.01,12,1.26,1.13,2.13,7.91,7.95,7.88,1454,146,158,239,911,193,180,186,895,36,47,222533,29,41,19,33,449.86,35.9,34.54,35.98,34.58,441,185,211,837,31,35,11,489,102,35,12.95,11.97,10.98,8,9,14,838.47,626,626.28,5.99,7.86,8.12,33.76,33.74,33.28,464.29,38.48,37.24,38.69,37.45,481,165,265,911,46,31,8,515,92,39,13.66,11.35,13.47,19,12,15,915.78,646,649.69,6.55,7.88,7.93,37.1,37.25,36.6,183.04,145.47,3997,3325,0,0,0,0,0,0
8471338,2011,Torrey Mitchell,S.J,C,5on5,76,52231,1299,21.89,0.54,0.55,0.5,0.53,0.51,0.54,600,86.7,7,5.48,21.64,2.79,45.9,34.18,6.62,7.11,6.72,5,5,91,26,42,159,18,8,4,4,23,2,31,49,83,109,10,25,32,91,31,25,88,22,7,2.52,2.57,1.92,2,2,4,161.12,117,118.01,10,1.13,1.13,2.13,6.01,6.05,5.99,1299,135,129,225,810,181,158,162,798,32,39,174644,25,39,18,24,431.7,32.95,31.59,33.02,31.64,425,175,197,797,29,35,11,469,100,31,12.41,11.77,8.77,8,9,12,798.47,600,600.28,5.72,7.86,8.12,30.53,30.52,30.07,404.23,28.31,27.4,28.52,27.61,414,152,234,800,36,22,4,464,81,21,12.56,9.93,5.83,19,11,6,804.78,566,569.69,5.28,4.44,4.5,29.09,29.25,28.73,114.75,94.86,2882,2586,1.98,2.11,43,67,39,47
8471338,2011,Torrey Mitchell,S.J,C,4on5,76,2760,90,13.28,0.02,0.09,0.06,0.1,0.08,0.13,280,0.88,0.01,0.01,0.05,0.02,0.14,0.78,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,3,2,2,1,0,0,0.01,0,0,0,0,0,1,1,1,2,0,0,0,0.01,0.01,0.01,90,1,20,5,64,3,14,13,60,2,4,11936,2,0,0,0,3.45,0.16,0.16,0.16,0.16,3,2,0,5,0,0,0,4,1,0,0.08,0.08,0,0,0,0,5,5,5,0.03,0,0,0.19,0.19,0.19,45.21,8.43,8.17,8.43,8.17,53,7,24,84,10,8,4,38,6,16,0.68,0.76,6.99,0,1,9,84,60,60,1,3.17,3.17,6.27,6.27,6.19,1.7,16.99,37,326,0.08,0,1,1,1,0
8471338,2011,Torrey Mitchell,S.J,C,5on4,76,714,36,10.21,0.9,0.96,0.89,0.93,0.85,0.93,242,4.03,0.54,0.27,0.82,0.14,2.58,1.64,0.54,0.54,0.54,0,0,4,2,0,6,0,0,0,0,1,0,2,3,4,6,0,0,1,0,0,0,4,1,1,0.05,0.11,0.37,0,0,0,6,6,6,0,0.07,0,0,0.61,0.61,0.61,36,8,1,5,22,3,5,7,21,1,2,9948,0,0,0,3,7.79,1.43,1.43,1.43,1.43,7,4,5,16,1,0,0,8,1,2,0.13,0.11,1.19,0,0,1,16,11,11,0.13,0,0,1.56,1.56,1.56,1.6,0.16,0.16,0.16,0.16,2,0,0,2,0,0,0,1,1,0,0.02,0.15,0,0,0,0,2,2,2,0.02,0,0,0.19,0.19,0.19,21.67,0.88,347,26,0,0,0,0,0,0
8473604,2011,Jonathan Toews,CHI,C,other,59,2936,58,60.36,0.68,0.68,0.6,0.5,0.59,0.52,143,10.22,2.05,0.91,1.62,0.36,6.04,3.03,2.04,2.05,2.04,2,2,12,2,5,19,7,3,1,0,2,0,6,2,9,11,0,0,51,2,3,0,6,4,4,0.24,0.47,1.33,0,2,1,19,14,14,0,0.28,0.38,0,2.32,2.32,2.32,58,14,12,7,25,5,4,13,36,51,31,2779,0,0,0,1,44.9,8.34,8.02,8.34,8.02,45,18,24,87,12,1,0,33,15,15,1.31,1.76,5.27,1,6,5,87,63,63,1.09,0.38,0.38,9.05,9.05,8.75,31.87,3.99,3.64,3.99,3.64,36,8,13,57,4,0,0,32,9,3,1.21,1.05,1.73,2,1,1,57,44,44,0.62,0,0,4.6,4.6,4.23,10.4,4.97,84,83,0,0,1,0,0,0
8473604,2011,Jonathan Toews,CHI,C,all,59,73786,1549,71.51,0.61,0.47,0.58,0.49,0.58,0.49,117,168.93,20.7,13.8,33.92,5.22,85.23,61.13,19.85,20.84,20,17,11,185,35,37,257,57,29,12,8,33,5,64,77,156,191,15,28,675,32,82,25,136,59,25,4.53,7.91,8.26,7,12,10,258.86,220,221.2,8,3.12,3.09,5.6,18.23,18.29,17.9,1549,274,165,277,833,197,172,279,901,675,462,142124,28,48,24,14,743.87,74.74,71.85,75.07,72.19,755,265,323,1343,80,50,13,726,215,79,21.34,26.74,26.64,21,32,27,1346.37,1020,1023.16,12.77,13.81,14.17,73.33,73.61,71.85,529.38,47.41,45.96,47.4,45.96,539,193,228,960,60,32,12,554,134,44,17.09,16.01,14.31,17,24,19,957.37,732,730.92,8.15,7.94,7.81,47.76,47.73,46.67,90.41,100.6,2051,2103,0,0,0,0,0,0
8473604,2011,Jonathan Toews,CHI,C,5on5,59,53726,1135,71.51,0.6,0.48,0.58,0.51,0.57,0.51,195,125.62,13.49,9.56,27.15,3.88,63.56,46.36,12.95,13.63,13.1,12,5,136,28,26,190,38,21,9,5,28,4,45,57,115,143,14,26,437,27,63,21,108,43,13,3.75,5.87,3.87,7,9,5,191.86,164,165.2,8,2.02,2.25,3.46,12.06,12.12,11.85,1135,166,88,234,647,161,139,200,635,437,308,120343,26,46,23,11,522.42,47.29,45.65,47.63,45.99,522,193,220,935,51,36,8,516,157,42,15.6,19.65,12.04,18,23,10,938.37,715,718.16,7.6,9.52,9.84,45.05,45.34,44.54,383.42,31.38,30.57,31.37,30.56,386,143,161,690,41,24,7,405,100,24,12.78,11.82,6.78,13,19,9,687.37,529,527.92,5.31,5.82,5.67,31.02,30.99,30.49,65.97,71.76,1747,1663,0.89,1.84,31,38,23,31
8473604,2011,Jonathan Toews,CHI,C,4on5,59,6233,199,67.3,0.22,0.09,0.15,0.1,0.17,0.1,165,8.74,1.62,0.63,0.96,0.22,2.45,5.12,1.6,1.62,1.6,1,0,10,1,1,12,2,1,1,0,1,0,2,6,9,10,0,0,59,2,14,0,3,5,3,0.1,0.61,0.91,0,0,1,12,11,11,0,0.14,0.44,0,1.76,1.76,1.74,199,0,64,18,117,5,26,38,130,59,61,10775,0,0,0,0,20.09,2.88,2.8,2.88,2.8,22,5,4,31,2,1,1,13,10,4,0.32,1.2,1.36,0,0,2,31,27,27,0.27,0.44,0.44,2.7,2.7,2.67,94.06,10.27,9.99,10.27,9.99,98,35,44,177,15,8,5,98,22,13,2.54,2.86,4.87,2,4,9,177,133,133,2.02,2.12,2.13,10.17,10.17,9.97,2.02,21.35,34,318,0.15,0.04,3,4,2,2
8473604,2011,Jonathan Toews,CHI,C,5on4,59,10891,157,70.56,0.91,0.88,0.9,0.88,0.91,0.88,183,21.86,3.1,2.52,3.67,0.68,12.38,5.66,2.83,3.1,2.83,2,4,24,4,5,33,10,4,1,3,1,0,11,11,20,24,1,2,127,1,2,4,18,6,4,0.41,0.79,1.9,0,1,3,33,28,28,0,0.64,0.02,1.9,1.84,1.84,1.76,157,94,1,18,44,26,3,28,100,127,50,7786,2,2,1,2,151.68,15.68,14.86,15.68,14.86,161,48,75,284,15,11,4,160,32,17,3.99,3.96,7.72,2,3,10,284,209,209,3.73,3.22,3.26,16.15,16.15,15.53,16.57,1.52,1.51,1.52,1.51,16,5,9,30,0,0,0,15,2,4,0.39,0.19,0.93,0,0,0,30,21,21,0.16,0,0,1.68,1.68,1.67,10.04,1.36,172,23,0.05,0,1,0,1,0
8476460,2011,Mark Scheifele,WPG,C,other,7,250,5,0.81,0,0.15,0,0.42,0,0.4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,3,1,0,1,3,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,2.23,8,11,0,0,0,0,0,0
8476460,2011,Mark Scheifele,WPG,C,all,7,4597,105,1.63,0.56,0.47,0.55,0.53,0.57,0.53,61,5.8,1.21,0.34,1.15,0.18,3.12,2,1.19,1.22,1.2,0,0,5,3,4,12,1,1,0,1,0,0,4,3,4,7,0,0,18,3,0,2,5,2,1,0.14,0.18,0.9,0,0,1,11.86,8,8.1,1,0.07,0,0.9,0.39,0.4,0.4,105,21,7,19,58,26,13,17,49,18,33,20903,0,4,2,1,38.96,3.35,3.32,3.35,3.32,42,13,17,72,2,1,1,44,9,2,1.21,1,1.13,0,1,1,71.41,55,54.87,0.59,0.9,0.9,3.04,3.03,3.02,29.68,2.64,2.52,2.63,2.52,31,10,19,60,2,1,0,28,11,2,0.72,1.28,0.64,1,0,1,60.33,41,41.05,0.41,0.13,0.52,2.53,2.53,2.43,14.76,16.69,331,296,0,0,0,0,0,0
8476460,2011,Mark Scheifele,WPG,C,5on5,7,3659,85,1.63,0.56,0.52,0.53,0.53,0.55,0.54,57,3.48,0.22,0.2,0.87,0.12,2.04,1.55,0.22,0.23,0.23,0,0,2,3,4,9,0,0,0,0,0,0,2,3,2,5,0,0,14,3,0,1,4,1,0,0.13,0.09,0,0,0,0,8.86,5,5.1,0,0.04,0,0,0.26,0.28,0.28,85,14,3,17,51,21,13,14,37,14,25,13879,0,4,2,1,29.23,1.96,1.95,1.95,1.95,31,10,11,52,1,0,0,33,8,0,1.04,0.92,0,0,1,0,51.41,41,40.87,0.38,0,0,2.34,2.33,2.33,24.12,1.54,1.53,1.53,1.52,25,8,13,46,1,1,0,25,8,0,0.63,0.92,0,1,0,0,46.33,33,33.05,0.29,0.13,0.13,1.7,1.7,1.68,10.27,9.55,233,207,0,0,1,1,0,0
8476460,2011,Mark Scheifele,WPG,C,4on5,7,189,5,0.61,0,0.36,0,0.22,0,0.27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,2,1,0,1,3,0,3,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.59,0.53,0.59,0.53,4,1,3,8,1,0,0,2,2,1,0.07,0.28,0.25,0,0,1,8,5,5,0.08,0,0,0.67,0.67,0.59,0.75,1.31,6,21,0,0,0,0,0,0
8476460,2011,Mark Scheifele,WPG,C,5on4,7,499,10,2.22,0.97,0.92,0.9,0.88,0.93,0.84,31,2.33,0.99,0.14,0.28,0.07,1.08,0.45,0.97,0.99,0.97,0,0,3,0,0,3,1,1,0,1,0,0,2,0,2,2,0,0,3,0,0,0,1,1,1,0.01,0.09,0.9,0,0,1,3,3,3,0,0.03,0,0.9,0.13,0.13,0.12,10,6,1,1,2,3,0,1,6,3,4,1842,0,0,0,0,8.85,1.16,1.14,1.16,1.14,10,3,6,19,1,1,1,11,1,1,0.17,0.09,0.9,0,0,1,19,13,13,0.19,0.9,0.9,0.45,0.45,0.45,0.38,0.03,0.03,0.03,0.03,1,0,1,2,0,0,0,1,0,0,0.03,0,0,0,0,0,2,1,1,0,0,0,0.04,0.04,0.04,2.04,0.17,43,6,0,0.04,0,1,0,1
8448208,2011,Jaromir Jagr,PHI,R,other,73,3438,63,43.37,0.75,0.38,0.74,0.44,0.76,0.44,186,25.36,4.29,1.81,5.1,0.92,14.88,8.01,3.93,4.29,3.93,3,0,27,8,12,47,8,5,5,0,1,1,14,9,22,30,1,2,0,2,2,1,13,18,4,0.47,2.17,1.64,1,3,1,47,35,35,0,0.56,1.13,0.42,4.42,4.42,4.1,63,22,7,10,24,8,9,13,33,0,1,5894,2,0,0,3,76.35,14.41,13.1,14.41,13.1,72,33,32,137,14,12,2,49,38,18,1.75,4.71,7.95,2,4,8,137,105,105,1.8,2.91,2.91,13.31,13.31,12.31,24.71,4.69,4.61,4.69,4.61,27,6,14,47,6,2,1,18,8,7,0.7,0.89,3.11,0,2,4,47,33,33,0.37,0.73,0.73,4.34,4.34,4.3,8.85,14.49,128,163,0,0.14,0,3,0,2
8448208,2011,Jaromir Jagr,PHI,R,all,73,71537,1479,57.24,0.66,0.51,0.61,0.49,0.61,0.49,398,178.42,20.4,13.63,38.55,6.05,104.83,66.53,19.56,20.41,19.58,21,14,170,80,74,324,54,19,16,0,34,7,89,85,151,231,15,30,0,14,22,43,169,66,15,6.29,8.09,6.01,5,9,5,326.91,250,251.19,9,3.2,3.52,1.83,21.77,21.82,21.1,1479,323,121,277,758,262,210,264,743,0,1,195287,30,36,18,12,746.17,82.2,78.06,82.55,78.43,742,300,326,1368,83,58,9,740,221,81,22.5,27.3,32.4,23,31,29,1376.66,1042,1047.84,13.1,11.69,12.01,83.29,83.65,80.39,483.92,42.9,41.43,42.74,41.3,478,184,213,875,45,41,8,486,133,43,13.74,16.61,12.56,13,21,11,871.09,662,661.12,6.51,8,8.04,41.37,41.23,40.58,154.85,151.09,2955,3115,0,0,0,0,0,0
8448208,2011,Jaromir Jagr,PHI,R,5on5,73,54987,1190,57.24,0.53,0.51,0.53,0.5,0.53,0.5,389,109.2,10.86,7.89,24.63,3.55,60.17,43.9,10.47,10.87,10.5,13,7,107,44,46,197,29,9,9,0,28,5,42,58,98,142,11,22,0,12,20,34,111,35,5,4.82,4.5,1.54,4,4,1,199.91,151,152.19,9,1.64,1.94,1.35,11.14,11.18,10.91,1190,196,107,247,640,216,188,207,579,0,0,147783,22,32,16,8,474.75,40.56,39.57,40.91,39.94,484,179,227,890,43,29,5,505,131,27,16.46,16.47,7.63,17,20,6,898.65,663,668.84,6.56,5.67,5.99,41.11,41.47,40.87,428.83,35.77,34.4,35.61,34.27,421,165,189,775,36,38,7,435,118,33,12.28,14.8,8.69,12,18,6,771.09,586,585.12,5.81,7.2,7.31,34.27,34.13,33.53,96.75,93.9,2247,2270,0.88,2.24,29,57,18,41
8448208,2011,Jaromir Jagr,PHI,R,4on5,73,90,7,4.55,0.58,0.13,0.5,0.11,0.5,0.11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,2,0,1,4,0,0,4703,0,2,1,0,0.92,0.18,0.18,0.18,0.18,1,0,0,1,0,0,0,0,1,0,0,0.18,0,0,0,0,1,1,1,0.01,0,0,0.19,0.19,0.19,0.74,0.13,0.13,0.13,0.13,1,0,0,1,0,0,0,0,1,0,0,0.13,0,0,0,0,1,1,1,0.01,0,0,0.14,0.14,0.14,0.92,6.14,14,118,0,0,0,0,0,0
8448208,2011,Jaromir Jagr,PHI,R,5on4,73,13022,219,55.47,0.93,0.92,0.88,0.89,0.88,0.88,253,43.86,5.26,3.94,8.81,1.58,29.78,14.62,5.16,5.26,5.16,5,7,36,28,16,80,17,5,2,0,5,1,33,18,31,59,3,6,0,0,0,8,45,13,6,1.01,1.42,2.83,0,2,3,80,64,64,0,1.02,0.45,0.07,6.21,6.21,6.09,219,105,7,19,88,36,13,43,127,0,0,13435,6,2,1,0,191.83,26.98,25.14,26.98,25.14,184,86,65,335,26,17,2,183,51,36,4.22,5.94,16.82,4,7,15,335,270,270,4.71,3.1,3.1,28.58,28.58,26.93,26.15,2,2,2,2,26,11,10,47,3,1,0,30,4,3,0.65,0.6,0.76,1,1,1,47,37,37,0.27,0.07,0,2.27,2.27,2.26,31.85,2.6,381,47,0.05,0,1,2,1,0
8468162,2011,Jerred Smithson,FLA,C,other,69,1614,39,1.33,0.24,0.5,0.16,0.44,0.16,0.43,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,19,5,10,1,7,4,27,10,18,4578,0,0,0,2,5.22,1.94,1.94,1.94,1.94,7,1,1,9,4,0,0,4,0,4,0.13,0,1.81,0,0,4,9,8,8,0.05,0,0,1.99,1.99,1.99,29.38,6.22,5.25,6.22,5.25,31,10,7,48,3,2,0,23,6,12,0.96,0.68,4.58,1,0,2,48,41,41,0.77,0.48,0.48,6.51,6.51,5.51,7.79,7.75,77,98,0.09,0.01,3,1,1,1
