playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471702,2014,Matt Niskanen,WSH,D,other,82,5903,103,29.75,0.5,0.56,0.47,0.5,0.46,0.52,181,7.27,0.35,0.36,1.68,0.25,4.05,3.31,0.35,0.35,0.35,2,2,7,3,5,15,4,0,0,0,2,0,2,6,7,10,1,2,0,7,4,4,9,1,0,0.26,0.09,0,0,0,0,15,10,10,3,0.09,0,0,0.44,0.44,0.44,103,10,24,15,54,11,10,17,65,0,0,8760,2,0,0,7,44.96,7.61,7.5,7.61,7.5,43,20,31,94,10,4,2,39,15,9,1.57,1.67,4.38,2,3,5,94,63,63,0.74,1.19,1.19,7.16,7.16,7.11,52.96,7.75,7.46,7.75,7.46,48,26,34,108,8,2,1,47,16,11,1.64,2,4.11,2,3,3,108,74,74,1.01,0.64,0.64,8.12,8.12,7.83,19.68,15.64,184,184,0.18,0.05,4,2,2,1
8471702,2014,Matt Niskanen,WSH,D,all,82,109981,2254,36.98,0.52,0.52,0.5,0.51,0.5,0.52,193,126.21,5.59,7.89,31.46,4.15,79.92,62.99,5.36,5.58,5.35,17,10,117,75,93,285,31,4,7,0,18,4,82,77,113,188,22,47,0,143,34,76,183,8,1,4.23,0.91,0.45,3,0,1,286.59,192,192.72,59,1.68,0.8,0.14,7.13,7.13,6.83,2254,265,322,410,1257,289,282,369,1314,0,0,190135,47,13,5,106,833.06,75.11,72.29,75.44,72.65,801,369,435,1605,73,49,12,872,237,61,25.8,28.1,21.2,27,25,21,1616.71,1170,1179.45,12,10.11,10.05,77.05,77.36,75.35,836.82,69.48,67.49,69.39,67.39,844,324,460,1628,66,37,8,898,207,63,24.32,24.63,20.51,32,17,17,1615.84,1168,1160.17,12.7,7.89,8.37,73.81,73.59,72.09,160.79,146.02,3131,2973,0,0,0,0,0,0
8471702,2014,Matt Niskanen,WSH,D,5on5,82,88676,1783,36.98,0.53,0.53,0.52,0.51,0.52,0.51,187,97.37,3.6,5.74,25.21,3.22,61.66,48.58,3.49,3.59,3.48,11,3,84,64,82,230,16,2,4,0,15,2,63,62,82,146,21,45,0,128,26,59,144,4,0,3.09,0.5,0,2,0,0,231.59,148,148.72,46,1.13,0.46,0.14,4.58,4.58,4.45,1783,199,209,363,1012,238,231,286,1028,0,0,150047,45,13,5,79,670.61,53.47,51.25,53.81,51.61,636,301,366,1303,46,38,8,712,185,40,20.92,21.92,10.63,21,18,7,1314.71,937,946.45,9.09,7.23,7.17,55.39,55.7,54.23,625.1,48.15,46.92,48.07,46.81,632,238,335,1205,45,28,5,669,166,35,18.67,19.57,9.91,26,13,6,1192.84,870,862.17,8.44,5.46,5.95,50.64,50.41,49.63,101.55,91.11,2338,2242,6.48,0.75,129,25,99,20
8471702,2014,Matt Niskanen,WSH,D,4on5,82,10429,237,33.83,0.13,0.05,0.13,0.11,0.16,0.12,237,1.54,0.02,0.05,0.15,0.06,0.26,3.46,0.02,0.02,0.02,0,1,4,0,1,5,1,0,0,0,0,0,3,1,4,4,0,0,0,7,1,10,4,0,0,0.02,0,0,0,0,0,5,4,4,10,0.01,0,0,0.03,0.03,0.03,237,4,86,12,135,13,31,40,153,0,0,14691,0,0,0,0,22.16,1.83,1.83,1.83,1.83,26,9,4,39,1,0,0,27,6,2,0.57,0.77,0.49,0,1,0,39,35,35,0.23,0,0,2.07,2.07,2.07,133.66,11.93,11.5,11.93,11.5,136,51,85,272,11,7,2,149,22,16,3.04,2.66,6.23,3,1,7,272,187,187,3.01,1.78,1.78,13.15,13.15,12.77,1.7,30.87,52,440,0.13,0,3,0,3,0
8471702,2014,Matt Niskanen,WSH,D,5on4,82,4973,131,31.6,0.91,0.93,0.84,0.9,0.81,0.89,175,18.04,1.16,1.57,4.08,0.57,12.6,7.02,1.04,1.16,1.04,4,4,19,8,4,31,9,1,3,0,1,2,12,8,18,26,0,0,0,1,3,3,24,3,0,0.84,0.32,0,1,0,0,31,27,27,0,0.4,0.33,0,1.56,1.56,1.41,131,52,3,20,56,27,10,26,68,0,0,14747,0,0,0,13,82.02,10.59,10.11,10.59,10.11,82,35,30,147,14,6,1,82,27,8,2.46,3.24,4.89,4,3,7,147,117,117,1.73,1.32,1.33,10.98,10.98,10.5,17.85,1.08,1.08,1.08,1.08,21,6,2,29,2,0,0,25,1,1,0.69,0.14,0.26,1,0,1,29,27,27,0.16,0,0,1.24,1.24,1.24,30,2.23,473,54,0.11,0.01,4,1,3,1
8474141,2014,Patrick Kane,CHI,R,other,61,3716,71,59.08,0.7,0.55,0.74,0.55,0.72,0.53,116,15.56,2.64,0.98,2.84,0.45,8,6.1,2.6,2.64,2.6,7,3,20,1,10,31,12,2,2,0,3,0,6,8,18,19,0,0,1,0,2,1,14,4,3,0.53,0.51,1.59,0,0,2,31,21,21,0,0.25,0.8,0,2.89,2.89,2.85,71,17,4,17,33,12,9,17,33,1,0,2886,0,2,1,0,77.73,14.1,13.45,14.1,13.45,81,26,32,139,13,5,1,68,23,16,2.48,2.66,8.96,3,2,8,139,107,107,1.57,2.64,3.22,12.45,12.45,11.91,29.78,5.9,5.88,5.9,5.88,32,10,7,49,5,1,0,25,9,8,0.94,0.96,4,0,1,4,49,42,42,0.47,0.04,0.04,6.33,6.33,6.31,8.04,6.47,82,67,0,0,0,0,0,0
8474141,2014,Patrick Kane,CHI,R,all,61,72668,1399,67.34,0.61,0.51,0.62,0.51,0.6,0.5,129,177.89,18.78,13.12,38.13,6.04,98.22,66.71,18.16,19,18.38,25,12,186,55,82,323,64,27,8,6,43,4,81,78,159,214,5,10,3,22,36,30,177,47,17,6.38,5.99,6.42,7,7,13,324.86,241,242.58,10,2.9,2.11,3.61,18.06,18.26,17.95,1399,351,65,232,751,190,196,264,749,3,4,151051,10,34,16,14,770.44,75,72.32,75.26,72.58,794,283,390,1467,84,39,13,814,202,61,24.47,24.49,26.03,24,25,35,1471.89,1077,1080.95,12.92,12,13.24,74.68,74.89,73.19,510.94,47.66,46.5,47.81,46.64,533,171,203,907,44,37,13,514,150,40,15.49,18.28,13.9,7,20,17,905.13,704,703.24,7.08,8.65,9.2,45.54,45.63,45.17,111.1,108.26,2399,2278,0,0,0,0,0,0
8474141,2014,Patrick Kane,CHI,R,5on5,61,55991,1148,67.34,0.49,0.54,0.53,0.54,0.52,0.54,147,123.9,12.32,8.7,27.43,4.03,66.26,48.26,11.94,12.52,12.15,11,3,125,42,54,221,33,19,5,3,33,2,49,59,106,148,5,10,2,20,29,23,122,36,9,4.69,4.67,2.96,6,7,6,222.86,167,168.58,10,1.81,0.93,2.36,11.76,11.96,11.79,1148,209,60,187,692,148,175,212,613,2,4,124568,10,26,13,14,486.65,37.02,36.3,37.28,36.56,505,175,242,922,44,16,6,544,115,21,16.94,13.87,6.21,18,15,11,926.89,680,683.95,6.6,4.08,4.13,39.49,39.71,39.2,447.8,38.32,37.26,38.47,37.4,469,150,193,812,36,35,13,461,130,28,13.74,15.95,8.64,7,17,12,810.13,619,618.24,6.24,8.22,8.78,35.79,35.88,35.47,88.44,75.82,2069,1735,0.79,1.13,23,37,16,26
8474141,2014,Patrick Kane,CHI,R,4on5,61,120,8,6.72,0,0.15,0,0.12,0,0.15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,2,4,1,0,1,6,0,0,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.1,0.1,0.1,0.1,0,1,0,1,0,0,0,0,1,0,0,0.1,0,0,0,0,1,1,1,0.02,0,0,0.12,0.12,0.12,0.57,3.34,9,69,0,0,1,0,1,0
8474141,2014,Patrick Kane,CHI,R,5on4,61,12841,172,66.91,0.88,0.81,0.91,0.88,0.88,0.85,116,35.41,3.71,3.29,6.92,1.35,22.53,11.2,3.51,3.71,3.51,6,6,37,12,18,67,18,6,1,3,6,1,24,11,31,43,0,0,0,2,3,5,37,7,5,1.03,0.81,1.86,1,0,5,67,49,49,0,0.79,0.37,1.26,3.25,3.25,3.14,172,124,0,26,22,29,12,34,97,0,0,7371,0,0,0,0,198.31,23.33,22.02,23.33,22.02,200,79,114,393,26,18,6,194,61,24,4.84,7.63,10.87,3,7,16,393,279,279,4.62,5.27,5.9,22.05,22.05,21.41,30.29,3.17,3.09,3.17,3.09,30,9,2,41,3,1,0,26,9,4,0.74,1.17,1.26,0,2,1,41,39,39,0.32,0.39,0.39,3.1,3.1,3.07,8.21,1.87,169,23,0.14,0.17,2,3,1,3
8474774,2014,Dalton Prout,CBJ,D,other,63,1287,22,-0.63,0.67,0.54,0.33,0.45,0.36,0.44,125,2,0.54,0.08,0.29,0.05,0.89,1.14,0.54,0.54,0.54,0,0,2,1,1,4,0,0,0,0,1,0,1,1,2,3,1,2,0,3,0,1,2,0,1,0.03,0,0.51,0,0,0,4,3,3,0,0.02,0,0,0.57,0.57,0.57,22,3,9,1,9,1,3,7,11,0,0,3589,2,2,1,2,10.3,3.13,3.13,3.13,3.13,10,4,3,17,3,0,0,9,1,4,0.26,0.1,2.77,0,0,3,17,14,14,0.11,0,0,3.24,3.24,3.24,17.25,1.58,1.57,1.58,1.57,19,6,10,35,1,1,0,19,5,1,0.68,0.63,0.27,0,1,0,35,25,25,0.31,0.27,0.27,1.61,1.61,1.6,12.36,10.38,98,118,0,0,0,0,0,0
8474774,2014,Dalton Prout,CBJ,D,all,63,69610,1437,5.55,0.41,0.5,0.41,0.49,0.42,0.48,290,52.87,2.06,2.89,14.42,1.81,31.69,27.14,2.01,2.03,1.98,4,4,64,16,50,130,8,0,5,0,15,2,29,29,64,80,27,75,0,166,3,18,78,1,1,1.39,0.15,0.51,0,0,0,128.4,80,78.43,11,0.58,0.72,0.27,2.37,2.34,2.3,1437,120,263,253,801,174,214,225,824,0,0,161440,75,63,21,84,447.44,36.72,35.98,36.59,35.84,466,155,182,803,30,34,7,466,130,25,13.03,15.81,7.88,9,12,9,795.34,621,616.04,5.98,4.97,4.97,37.73,37.63,37.21,625.51,53.64,51.87,54,52.23,651,222,265,1138,62,40,9,670,152,51,18.55,17.91,17.18,16,26,20,1146.89,873,879.94,9.62,8.53,8.84,54.42,54.76,53.59,126.22,124,2415,2525,0,0,0,0,0,0
8474774,2014,Dalton Prout,CBJ,D,5on5,63,59585,1206,5.55,0.48,0.48,0.47,0.48,0.47,0.47,228,47.88,1.38,2.69,13.58,1.66,29.49,24.2,1.33,1.35,1.3,4,4,60,13,48,121,8,0,5,0,14,2,26,26,60,73,24,69,0,141,2,16,72,1,0,1.22,0.15,0,0,0,0,119.4,73,71.43,10,0.53,0.72,0.27,1.64,1.61,1.57,1206,113,163,240,690,162,177,179,688,0,0,122929,69,57,18,66,419.43,32.05,31.32,31.92,31.18,437,146,172,755,27,34,7,440,124,19,12.37,15,4.68,9,12,6,747.34,583,578.04,5.67,4.97,4.97,32.75,32.65,32.23,475.01,35.11,34.19,35.47,34.54,492,171,198,861,42,27,6,527,107,29,14.7,12.55,7.87,15,18,9,869.89,663,669.94,6.27,5.4,5.47,35.91,36.26,35.7,71.62,78.46,1722,1896,3.72,1.03,86,19,63,19
8474774,2014,Dalton Prout,CBJ,D,4on5,63,8583,197,5.87,0.06,0.11,0.07,0.1,0.09,0.1,182,0.84,0.01,0.01,0.05,0.03,0.23,0.67,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,4,0,22,1,1,1,0,0,0.01,0,0,0,0,0,1,1,1,1,0,0,0,0.01,0.01,0.01,197,1,87,11,98,10,33,36,118,0,0,13227,4,0,0,0,12.39,1.15,1.15,1.15,1.15,16,1,2,19,0,0,0,11,4,2,0.2,0.53,0.42,0,0,0,19,17,17,0.12,0,0,1.27,1.27,1.27,131.74,16.77,15.95,16.77,15.95,138,45,57,240,18,11,2,123,39,21,3.14,4.59,9.04,1,6,11,240,183,183,3.02,2.71,2.95,16.84,16.84,16.22,2.44,20.74,41,356,0.31,0.03,5,1,5,1
8474774,2014,Dalton Prout,CBJ,D,5on4,63,155,12,3.25,1,0.74,1,0.83,1,0.76,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,1,4,1,1,3,7,0,0,3794,0,0,0,1,0.73,0.01,0.01,0.01,0.01,1,0,2,3,0,0,0,1,0,0,0.01,0,0,0,0,0,3,1,1,0.01,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,1.4,85,17,0,0,0,0,0,0
8474736,2014,Zac Rinaldo,PHI,C,other,58,106,0,-1.33,0,0.57,0,0.56,0,0.61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.96,2.22,37,29,0,0,0,0,0,0
8474736,2014,Zac Rinaldo,PHI,C,all,58,31035,764,1.47,0.42,0.49,0.44,0.5,0.44,0.5,644,46,3.35,2.67,11.18,1.59,25.16,19.05,3.27,3.35,3.26,4,1,45,18,13,76,6,1,1,0,14,0,20,27,44,62,27,72,1,216,9,9,49,12,2,1.23,1.46,0.66,0,1,0,76.71,63,63.13,5,0.55,0.17,0.67,3.23,3.24,3.22,764,81,67,137,479,150,131,104,379,1,2,181843,72,55,20,20,201.85,14.82,14.55,14.81,14.54,204,78,102,384,11,9,1,224,46,12,5.75,5.68,3.39,2,4,5,382.22,282,281.36,2.55,1.97,2.17,15.19,15.18,15.08,255.03,20.44,19.84,20.79,20.17,257,97,132,486,20,19,5,276,61,17,7.8,7.56,5.07,7,7,6,489.38,354,356.89,3.49,4.05,4.27,19.65,19.87,19.57,143.19,148.6,2860,2846,0,0,0,0,0,0
8474736,2014,Zac Rinaldo,PHI,C,5on5,58,29730,716,1.47,0.42,0.49,0.44,0.5,0.45,0.5,601,43.58,2.88,2.51,10.76,1.53,24.35,17.98,2.8,2.88,2.8,4,1,42,18,13,73,6,1,1,0,12,0,19,27,41,59,26,67,0,215,6,8,48,11,1,1.2,1.36,0.32,0,1,0,73.71,60,60.13,4,0.51,0.17,0.67,2.72,2.73,2.71,716,76,66,134,440,142,124,100,350,0,2,139970,67,53,19,18,194.55,14.2,13.94,14.19,13.94,194,77,100,371,11,9,1,215,45,11,5.58,5.58,3.04,2,4,5,369.22,271,270.36,2.44,1.97,2.17,14.47,14.46,14.37,242.81,19.75,19.17,20.1,19.5,243,94,126,463,20,18,5,263,57,17,7.63,7.05,5.07,7,7,6,466.38,337,339.89,3.21,4.04,4.26,18.7,18.92,18.64,88.67,93.22,2072,2081,1.51,0.62,31,16,22,14
8474736,2014,Zac Rinaldo,PHI,C,4on5,58,944,30,-1.17,0.36,0.09,0.19,0.11,0.23,0.13,97,0.94,0.35,0.08,0.08,0.02,0.19,0.28,0.35,0.35,0.35,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,3,1,0,0,1,0,0,0.35,0,0,0,1,1,1,1,0.02,0,0,0.36,0.36,0.36,30,1,1,2,26,2,6,3,19,1,0,5199,0,0,0,0,2.86,0.38,0.38,0.38,0.38,5,0,0,5,0,0,0,4,0,1,0.04,0,0.35,0,0,0,5,5,5,0.04,0,0,0.42,0.42,0.41,12.23,0.69,0.67,0.69,0.67,14,3,5,22,0,1,0,13,4,0,0.18,0.51,0,0,0,0,22,17,17,0.28,0.02,0.02,0.95,0.95,0.93,0.92,9.65,18,146,0,0,0,0,0,0
8474736,2014,Zac Rinaldo,PHI,C,5on4,58,255,18,-1.49,1,0.8,1,0.85,1,0.81,152,1.49,0.12,0.09,0.34,0.05,0.61,0.79,0.12,0.12,0.12,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0.03,0.09,0,0,0,0,2,2,2,0,0.02,0,0,0.14,0.14,0.14,18,4,0,1,13,6,1,1,10,0,0,5655,0,0,0,2,3.64,0.18,0.18,0.18,0.18,4,1,2,7,0,0,0,4,1,0,0.09,0.09,0,0,0,0,7,5,5,0.06,0,0,0.24,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,2.26,154,28,0,0,0,0,0,0
8470834,2014,Dustin Byfuglien,WPG,D,other,69,4978,68,39.72,0.51,0.49,0.6,0.41,0.59,0.39,130,16.77,2.47,1.21,3.17,0.58,9.49,7.08,2.4,2.47,2.4,0,4,19,5,16,40,5,1,0,0,2,1,10,10,18,23,3,6,0,9,3,3,17,1,6,0.62,0.09,1.76,1,0,0,40,24,24,3,0.37,0,0.27,2.57,2.57,2.49,68,17,11,12,28,8,9,10,41,0,1,4696,6,8,4,3,80.57,12.4,11.93,12.4,11.93,79,34,45,158,8,4,1,73,24,16,2.5,2.94,6.96,2,2,4,158,113,113,1.76,1.29,1.29,12.88,12.88,12.37,57.56,12.06,10.95,12.06,10.95,59,20,25,104,8,3,0,45,19,15,1.59,2.31,8.16,1,0,7,104,79,79,1.23,0.93,0.41,12.88,12.88,11.7,8.48,8.84,82,119,0,0,1,0,0,0
8470834,2014,Dustin Byfuglien,WPG,D,all,69,93855,1721,51.55,0.58,0.47,0.58,0.49,0.57,0.48,194,215.82,17.09,15.33,49.93,7.01,124.95,91.69,16.65,17.12,16.68,8,19,209,97,117,423,45,18,11,1,43,5,118,111,191,288,44,94,0,203,47,56,244,47,15,6.9,5.97,4.22,6,9,3,425.42,306,307.43,39,3.52,1.46,1.74,18.87,18.94,18.54,1721,304,197,270,950,234,252,305,930,0,3,159331,94,58,25,59,895.68,88.5,84.64,88.88,85.03,878,369,432,1679,86,69,13,910,250,87,26.74,30.61,31.15,25,30,31,1692.31,1247,1255.48,14.76,14.58,15.07,88.19,88.56,85.92,679.03,65.29,62.84,65.43,62.97,668,269,299,1236,62,36,3,712,164,61,21.15,20.66,23.48,18,22,22,1228.21,937,932.15,9.76,8.26,8.49,66.55,66.63,64.72,109.51,125.96,2314,2431,0,0,0,0,0,0
8470834,2014,Dustin Byfuglien,WPG,D,5on5,69,69828,1389,51.55,0.53,0.53,0.53,0.53,0.53,0.52,210,135.55,9.63,8.34,32.43,4.41,75.55,59.63,9.49,9.66,9.52,3,7,126,64,49,239,21,11,5,1,27,3,68,76,115,179,38,82,0,174,38,37,152,34,4,4.35,4.37,0.92,4,5,2,241.42,190,191.43,29,1.71,0.57,1.08,10.27,10.34,10.24,1389,175,146,226,842,194,215,240,740,0,2,125922,82,48,20,41,575.02,47.25,45.71,47.63,46.09,562,236,254,1052,45,40,7,609,150,39,17.95,18.38,10.92,16,18,11,1065.31,798,806.48,7.58,8.36,8.85,45.98,46.35,45.58,518.9,41.38,40.39,41.52,40.53,499,216,230,945,39,27,2,567,113,35,17.24,14.25,9.89,15,17,7,937.21,715,710.15,6.7,6.83,7.06,41.02,41.1,40.69,80.88,72.14,1940,1728,2.71,1.08,60,28,46,25
8470834,2014,Dustin Byfuglien,WPG,D,4on5,69,4601,107,32.93,0.13,0.1,0.15,0.12,0.18,0.15,153,2.27,0.19,0.12,0.36,0.06,0.5,2.78,0.19,0.19,0.19,0,1,3,1,1,5,1,0,0,0,1,0,0,3,3,4,2,4,0,11,4,5,3,1,0,0.04,0.15,0,0,0,0,5,4,4,5,0.03,0,0,0.22,0.22,0.22,107,1,39,4,63,6,15,20,66,0,0,12392,4,2,1,2,12.53,1.09,1.08,1.09,1.08,13,5,2,20,1,1,0,12,6,0,0.29,0.8,0,0,1,0,20,18,18,0.13,0.14,0.14,1.08,1.08,1.08,58.11,7.37,7.06,7.37,7.06,63,20,34,117,12,4,1,62,13,8,1.24,1.67,4.46,1,4,7,117,83,83,1.33,0.12,0.63,8.07,8.07,7.77,2.68,24.13,45,323,0.22,0.03,3,2,2,2
8470834,2014,Dustin Byfuglien,WPG,D,5on4,69,14448,157,48.62,0.88,0.96,0.88,0.9,0.86,0.87,94,59.14,4.56,5.52,13.6,1.89,38.47,20.96,4.33,4.56,4.33,5,6,58,27,51,136,16,5,6,0,13,1,39,21,53,80,1,2,0,9,1,10,70,10,5,1.76,1.26,1.54,0,4,1,136,85,85,2,1.38,0.89,0.39,5.55,5.55,5.32,157,111,1,28,17,26,13,35,83,0,0,6649,2,0,0,12,214.45,26.34,24.58,26.34,24.58,212,88,126,426,29,23,4,204,65,31,5.53,7.87,12.95,6,8,15,426,300,300,5.08,4.46,4.46,26.97,26.97,25.64,35.41,3.45,3.39,3.45,3.39,37,12,8,57,2,2,0,33,13,3,0.84,1.64,0.97,1,0,1,57,49,49,0.37,0.39,0.39,3.43,3.43,3.41,11.46,0.53,171,19,0.55,0,9,0,8,0
8477227,2014,Eriah Hayes,S.J,R,other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477227,2014,Eriah Hayes,S.J,R,all,4,2393,63,0.16,0.41,0.44,0.43,0.52,0.46,0.51,42,7.73,0.78,0.52,1.64,0.26,3.92,2.89,0.73,0.84,0.79,0,0,10,0,0,10,0,0,1,0,4,0,2,3,10,10,1,2,1,7,1,1,8,1,1,0.22,0.1,0.46,0,0,0,10.39,10,10.4,0,0.11,0.46,0.46,0.43,0.45,0.45,63,7,5,11,40,16,9,9,29,1,0,12007,2,0,0,4,17.21,1.3,1.25,1.38,1.32,19,4,2,25,0,1,0,19,3,1,0.5,0.34,0.46,0,0,0,25.74,23,23.69,0.23,0.46,0.46,1.06,1.11,1.1,19.93,1.85,1.8,1.85,1.8,20,7,6,33,2,4,2,19,6,2,0.56,0.81,0.47,0,1,1,32.98,27,26.8,0.3,0.84,0.84,1.31,1.3,1.29,9.63,12.4,196,184,0,0,0,0,0,0
